"indexDesignation","relOTR","maturity","contractId","expiryDate","coupon","recovery","strike","strike_in_spread_format","impliedVol","spread","logM","optionType","expiry","expiryMonth"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-77.5-R",2024-06-19,100,0.4,0.00775,0.00775,0.90337718143518,0.005264,0.38680164934224,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-80-R",2024-06-19,100,0.4,0.008,0.008,0.933649282780261,0.005264,0.41855034765682,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-80-P",2024-06-19,100,0.4,0.008,0.008,0.933649282780261,0.005264,0.41855034765682,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-82.5-R",2024-06-19,100,0.4,0.00825,0.00825,0.962102846855174,0.005264,0.449322006323574,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-82.5-P",2024-06-19,100,0.4,0.00825,0.00825,0.962102846855174,0.005264,0.449322006323574,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-85-R",2024-06-19,100,0.4,0.0085,0.0085,0.988941189094301,0.005264,0.479174969473255,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-85-P",2024-06-19,100,0.4,0.0085,0.0085,0.988941189094301,0.005264,0.479174969473255,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-87.5-R",2024-06-19,100,0.4,0.00875,0.00875,1.01433476841179,0.005264,0.508162506346507,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-87.5-P",2024-06-19,100,0.4,0.00875,0.00875,1.01433476841179,0.005264,0.508162506346507,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-90-R",2024-06-19,100,0.4,0.009,0.009,1.03842800663529,0.005264,0.536333383313203,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-90-P",2024-06-19,100,0.4,0.009,0.009,1.03842800663529,0.005264,0.536333383313203,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-92.5-R",2024-06-19,100,0.4,0.00925,0.00925,1.06134441335954,0.005264,0.563732357501318,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-92.5-P",2024-06-19,100,0.4,0.00925,0.00925,1.06134441335954,0.005264,0.563732357501318,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-95-R",2024-06-19,100,0.4,0.0095,0.0095,1.08319049763104,0.005264,0.590400604583479,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-95-P",2024-06-19,100,0.4,0.0095,0.0095,1.08319049763104,0.005264,0.590400604583479,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-97.5-R",2024-06-19,100,0.4,0.00975,0.00975,1.10405879651231,0.005264,0.61637609098674,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-97.5-P",2024-06-19,100,0.4,0.00975,0.00975,1.10405879651231,0.005264,0.61637609098674,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-100-R",2024-06-19,100,0.4,0.01,0.01,1.12403025061556,0.005264,0.64169389897103,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-100-P",2024-06-19,100,0.4,0.01,0.01,1.12403025061556,0.005264,0.64169389897103,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-35-R",2024-06-19,100,0.4,0.0035,0.0035,0.501456315281575,0.005264,-0.408128225527648,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-37.5-R",2024-06-19,100,0.4,0.00375,0.00375,0.466441217635615,0.005264,-0.339135354040697,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-40-R",2024-06-19,100,0.4,0.004,0.004,0.431896332869678,0.005264,-0.274596832903125,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-42.5-R",2024-06-19,100,0.4,0.00425,0.00425,0.398222018934039,0.005264,-0.21397221108669,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-45-R",2024-06-19,100,0.4,0.0045,0.0045,0.367020934459871,0.005264,-0.156813797246742,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-47.5-R",2024-06-19,100,0.4,0.00475,0.00475,0.344126573794065,0.005264,-0.102746575976466,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-50-R",2024-06-19,100,0.4,0.005,0.005,0.34929804127804,0.005264,-0.0514532815889156,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-52.5-R",2024-06-19,100,0.4,0.00525,0.00525,0.404513650372791,0.005264,-0.00266311741948355,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-55-R",2024-06-19,100,0.4,0.0055,0.0055,0.478937582497294,0.005264,0.0438568982154093,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-57.5-R",2024-06-19,100,0.4,0.00575,0.00575,0.548462125804608,0.005264,0.088308660786243,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-60-R",2024-06-19,100,0.4,0.006,0.006,0.610055269821017,0.005264,0.130868275205039,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-62.5-R",2024-06-19,100,0.4,0.00625,0.00625,0.664744277484055,0.005264,0.171690269725294,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-65-R",2024-06-19,100,0.4,0.0065,0.0065,0.71380217835254,0.005264,0.210910982878575,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-67.5-R",2024-06-19,100,0.4,0.00675,0.00675,0.758259194054405,0.005264,0.248651310861422,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-70-R",2024-06-19,100,0.4,0.007,0.007,0.798903892917214,0.005264,0.285018955032297,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-72.5-R",2024-06-19,100,0.4,0.00725,0.00725,0.836340976928623,0.005264,0.320110274843568,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-75-R",2024-06-19,100,0.4,0.0075,0.0075,0.871041143264492,0.005264,0.354011826519249,-1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-35-P",2024-06-19,100,0.4,0.0035,0.0035,0.501456315281575,0.005264,-0.408128225527648,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-37.5-P",2024-06-19,100,0.4,0.00375,0.00375,0.466441217635615,0.005264,-0.339135354040697,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-40-P",2024-06-19,100,0.4,0.004,0.004,0.431896332869678,0.005264,-0.274596832903125,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-42.5-P",2024-06-19,100,0.4,0.00425,0.00425,0.398222018934039,0.005264,-0.21397221108669,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-45-P",2024-06-19,100,0.4,0.0045,0.0045,0.367020934459871,0.005264,-0.156813797246742,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-47.5-P",2024-06-19,100,0.4,0.00475,0.00475,0.344126573794065,0.005264,-0.102746575976466,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-50-P",2024-06-19,100,0.4,0.005,0.005,0.34929804127804,0.005264,-0.0514532815889156,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-52.5-P",2024-06-19,100,0.4,0.00525,0.00525,0.404513650372791,0.005264,-0.00266311741948355,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-55-P",2024-06-19,100,0.4,0.0055,0.0055,0.478937582497294,0.005264,0.0438568982154093,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-57.5-P",2024-06-19,100,0.4,0.00575,0.00575,0.548462125804608,0.005264,0.088308660786243,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-60-P",2024-06-19,100,0.4,0.006,0.006,0.610055269821017,0.005264,0.130868275205039,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-62.5-P",2024-06-19,100,0.4,0.00625,0.00625,0.664744277484055,0.005264,0.171690269725294,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-65-P",2024-06-19,100,0.4,0.0065,0.0065,0.71380217835254,0.005264,0.210910982878575,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-67.5-P",2024-06-19,100,0.4,0.00675,0.00675,0.758259194054405,0.005264,0.248651310861422,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-70-P",2024-06-19,100,0.4,0.007,0.007,0.798903892917214,0.005264,0.285018955032297,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-72.5-P",2024-06-19,100,0.4,0.00725,0.00725,0.836340976928623,0.005264,0.320110274843568,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUN24-75-P",2024-06-19,100,0.4,0.0075,0.0075,0.871041143264492,0.005264,0.354011826519249,1,1,"1M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-40-R",2024-07-17,100,0.4,0.004,0.004,0.395904790152715,0.005264,-0.274596832903125,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-42.5-R",2024-07-17,100,0.4,0.00425,0.00425,0.375251136951629,0.005264,-0.21397221108669,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-45-R",2024-07-17,100,0.4,0.0045,0.0045,0.359993226242508,0.005264,-0.156813797246742,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-47.5-R",2024-07-17,100,0.4,0.00475,0.00475,0.355203021178879,0.005264,-0.102746575976466,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-50-R",2024-07-17,100,0.4,0.005,0.005,0.367253065196722,0.005264,-0.0514532815889156,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-52.5-R",2024-07-17,100,0.4,0.00525,0.00525,0.395804473350457,0.005264,-0.00266311741948355,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-55-R",2024-07-17,100,0.4,0.0055,0.0055,0.43229956550093,0.005264,0.0438568982154093,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-57.5-R",2024-07-17,100,0.4,0.00575,0.00575,0.469831946745002,0.005264,0.088308660786243,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-60-R",2024-07-17,100,0.4,0.006,0.006,0.50564001489785,0.005264,0.130868275205039,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-62.5-R",2024-07-17,100,0.4,0.00625,0.00625,0.53899852531002,0.005264,0.171690269725294,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-65-R",2024-07-17,100,0.4,0.0065,0.0065,0.569891348403289,0.005264,0.210910982878575,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-67.5-R",2024-07-17,100,0.4,0.00675,0.00675,0.598514583778931,0.005264,0.248651310861422,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-70-R",2024-07-17,100,0.4,0.007,0.007,0.625108614656372,0.005264,0.285018955032297,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-72.5-R",2024-07-17,100,0.4,0.00725,0.00725,0.649903744193118,0.005264,0.320110274843568,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-75-R",2024-07-17,100,0.4,0.0075,0.0075,0.673104820190599,0.005264,0.354011826519249,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-77.5-R",2024-07-17,100,0.4,0.00775,0.00775,0.694889235565411,0.005264,0.38680164934224,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-80-R",2024-07-17,100,0.4,0.008,0.008,0.715409265829342,0.005264,0.41855034765682,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-100-R",2024-07-17,100,0.4,0.01,0.01,0.846535658257458,0.005264,0.64169389897103,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-40-P",2024-07-17,100,0.4,0.004,0.004,0.395904790152715,0.005264,-0.274596832903125,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-42.5-P",2024-07-17,100,0.4,0.00425,0.00425,0.375251136951629,0.005264,-0.21397221108669,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-45-P",2024-07-17,100,0.4,0.0045,0.0045,0.359993226242508,0.005264,-0.156813797246742,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-47.5-P",2024-07-17,100,0.4,0.00475,0.00475,0.355203021178879,0.005264,-0.102746575976466,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-50-P",2024-07-17,100,0.4,0.005,0.005,0.367253065196722,0.005264,-0.0514532815889156,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-52.5-P",2024-07-17,100,0.4,0.00525,0.00525,0.395804473350457,0.005264,-0.00266311741948355,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-55-P",2024-07-17,100,0.4,0.0055,0.0055,0.43229956550093,0.005264,0.0438568982154093,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-57.5-P",2024-07-17,100,0.4,0.00575,0.00575,0.469831946745002,0.005264,0.088308660786243,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-60-P",2024-07-17,100,0.4,0.006,0.006,0.50564001489785,0.005264,0.130868275205039,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-62.5-P",2024-07-17,100,0.4,0.00625,0.00625,0.53899852531002,0.005264,0.171690269725294,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-65-P",2024-07-17,100,0.4,0.0065,0.0065,0.569891348403289,0.005264,0.210910982878575,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-67.5-P",2024-07-17,100,0.4,0.00675,0.00675,0.598514583778931,0.005264,0.248651310861422,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-70-P",2024-07-17,100,0.4,0.007,0.007,0.625108614656372,0.005264,0.285018955032297,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-72.5-P",2024-07-17,100,0.4,0.00725,0.00725,0.649903744193118,0.005264,0.320110274843568,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-75-P",2024-07-17,100,0.4,0.0075,0.0075,0.673104820190599,0.005264,0.354011826519249,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-77.5-P",2024-07-17,100,0.4,0.00775,0.00775,0.694889235565411,0.005264,0.38680164934224,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-80-P",2024-07-17,100,0.4,0.008,0.008,0.715409265829342,0.005264,0.41855034765682,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-100-P",2024-07-17,100,0.4,0.01,0.01,0.846535658257458,0.005264,0.64169389897103,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-82.5-R",2024-07-17,100,0.4,0.00825,0.00825,0.734795499387492,0.005264,0.449322006323574,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-82.5-P",2024-07-17,100,0.4,0.00825,0.00825,0.734795499387492,0.005264,0.449322006323574,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-85-R",2024-07-17,100,0.4,0.0085,0.0085,0.753160220815856,0.005264,0.479174969473255,-1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-JUL24-85-P",2024-07-17,100,0.4,0.0085,0.0085,0.753160220815856,0.005264,0.479174969473255,1,2,"2M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-40-R",2024-08-21,100,0.4,0.004,0.004,0.372732992526706,0.005264,-0.274596832903125,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-40-P",2024-08-21,100,0.4,0.004,0.004,0.372732992526706,0.005264,-0.274596832903125,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-42.5-R",2024-08-21,100,0.4,0.00425,0.00425,0.361081780062183,0.005264,-0.21397221108669,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-42.5-P",2024-08-21,100,0.4,0.00425,0.00425,0.361081780062183,0.005264,-0.21397221108669,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-45-R",2024-08-21,100,0.4,0.0045,0.0045,0.355807451481346,0.005264,-0.156813797246742,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-45-P",2024-08-21,100,0.4,0.0045,0.0045,0.355807451481346,0.005264,-0.156813797246742,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-47.5-R",2024-08-21,100,0.4,0.00475,0.00475,0.359821251534866,0.005264,-0.102746575976466,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-47.5-P",2024-08-21,100,0.4,0.00475,0.00475,0.359821251534866,0.005264,-0.102746575976466,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-50-R",2024-08-21,100,0.4,0.005,0.005,0.374414158261728,0.005264,-0.0514532815889156,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-50-P",2024-08-21,100,0.4,0.005,0.005,0.374414158261728,0.005264,-0.0514532815889156,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-52.5-R",2024-08-21,100,0.4,0.00525,0.00525,0.397156864613212,0.005264,-0.00266311741948355,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-52.5-P",2024-08-21,100,0.4,0.00525,0.00525,0.397156864613212,0.005264,-0.00266311741948355,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-55-R",2024-08-21,100,0.4,0.0055,0.0055,0.423829492816997,0.005264,0.0438568982154093,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-55-P",2024-08-21,100,0.4,0.0055,0.0055,0.423829492816997,0.005264,0.0438568982154093,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-57.5-R",2024-08-21,100,0.4,0.00575,0.00575,0.451324935249719,0.005264,0.088308660786243,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-57.5-P",2024-08-21,100,0.4,0.00575,0.00575,0.451324935249719,0.005264,0.088308660786243,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-60-R",2024-08-21,100,0.4,0.006,0.006,0.47810080649005,0.005264,0.130868275205039,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-60-P",2024-08-21,100,0.4,0.006,0.006,0.47810080649005,0.005264,0.130868275205039,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-62.5-R",2024-08-21,100,0.4,0.00625,0.00625,0.503553614146551,0.005264,0.171690269725294,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-62.5-P",2024-08-21,100,0.4,0.00625,0.00625,0.503553614146551,0.005264,0.171690269725294,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-65-R",2024-08-21,100,0.4,0.0065,0.0065,0.527518110837962,0.005264,0.210910982878575,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-65-P",2024-08-21,100,0.4,0.0065,0.0065,0.527518110837962,0.005264,0.210910982878575,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-67.5-R",2024-08-21,100,0.4,0.00675,0.00675,0.550013859118945,0.005264,0.248651310861422,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-67.5-P",2024-08-21,100,0.4,0.00675,0.00675,0.550013859118945,0.005264,0.248651310861422,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-70-R",2024-08-21,100,0.4,0.007,0.007,0.571131590617146,0.005264,0.285018955032297,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-70-P",2024-08-21,100,0.4,0.007,0.007,0.571131590617146,0.005264,0.285018955032297,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-72.5-R",2024-08-21,100,0.4,0.00725,0.00725,0.590984012272065,0.005264,0.320110274843568,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-72.5-P",2024-08-21,100,0.4,0.00725,0.00725,0.590984012272065,0.005264,0.320110274843568,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-75-R",2024-08-21,100,0.4,0.0075,0.0075,0.60968500743986,0.005264,0.354011826519249,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-75-P",2024-08-21,100,0.4,0.0075,0.0075,0.60968500743986,0.005264,0.354011826519249,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-77.5-R",2024-08-21,100,0.4,0.00775,0.00775,0.627341320466703,0.005264,0.38680164934224,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-77.5-P",2024-08-21,100,0.4,0.00775,0.00775,0.627341320466703,0.005264,0.38680164934224,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-80-R",2024-08-21,100,0.4,0.008,0.008,0.644049747449342,0.005264,0.41855034765682,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-80-P",2024-08-21,100,0.4,0.008,0.008,0.644049747449342,0.005264,0.41855034765682,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-82.5-R",2024-08-21,100,0.4,0.00825,0.00825,0.659896729627253,0.005264,0.449322006323574,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-82.5-P",2024-08-21,100,0.4,0.00825,0.00825,0.659896729627253,0.005264,0.449322006323574,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-85-R",2024-08-21,100,0.4,0.0085,0.0085,0.674958947165313,0.005264,0.479174969473255,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-85-P",2024-08-21,100,0.4,0.0085,0.0085,0.674958947165313,0.005264,0.479174969473255,1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-100-R",2024-08-21,100,0.4,0.01,0.01,0.752161190513247,0.005264,0.64169389897103,-1,3,"3M"
"iTraxx Europe",0,2029-06-20,"iTraxx-Main-S41-V1-5Y-AUG24-100-P",2024-08-21,100,0.4,0.01,0.01,0.752161190513247,0.005264,0.64169389897103,1,3,"3M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-462.5-R",2024-06-19,500,0.4,0.04625,0.04625,0.827129908125491,0.030604,0.412930744588829,-1,1,"1M"
"iTraxx Europe Crossover",-1,2028-12-20,"iTraxx-Xover-S40-V1-5Y-JUN24-462.5-P",2024-06-19,500,0.4,0.04625,0.04625,0.827129908125491,0.030604,0.412930744588829,1,1,"1M"
